# c0-circularity,c0-dist_max,c0-dist_min,c0-dist_ratio,c0-irregularity,c0-irregularity2,c0-n2_avg,c0-n2_stddev,c0-n2_wavg,c0-n2_wdist,c0-n2_wiavg,c0-n_avg,c0-n_stddev,c0-n_wavg,c0-n_wdist,c0-n_wiavg,c0-perimeter,c0-roisize
2.132540702819824219e+00,2.267156791687011719e+01,3.605551242828369141e+00,1.590340435504913330e-01,7.013080716133117676e-01,4.651140794157981873e-02,1.023549461364746094e+01,3.455084562301635742e+00,1.243180908203125000e+03,1.304556274414062500e+02,2.924725115299224854e-01,1.051450500488281250e+02,4.404101943969726562e+01,1.254176953125000000e+04,1.304556274414062500e+02,3.052484750747680664e+00,1.830000000000000000e+02,5.860000000000000000e+02
1.780935287475585938e+00,1.341640758514404297e+01,3.000000000000000000e+00,2.236067950725555420e-01,6.821735501289367676e-01,8.576304465532302856e-02,1.128571414947509766e+01,4.507342815399169922e+00,6.241060180664062500e+02,5.656682205200195312e+01,6.767659783363342285e-01,9.608294677734375000e+01,5.219534683227539062e+01,5.269617675781250000e+03,5.656682205200195312e+01,5.887515068054199219e+00,9.300000000000000000e+01,2.170000000000000000e+02
2.197248458862304688e+00,1.720465087890625000e+01,1.000000000000000000e+00,5.812381953001022339e-02,5.826556086540222168e-01,-3.073659026995301247e-03,7.840909004211425781e+00,3.183413267135620117e+00,7.291464843750000000e+02,9.330303192138671875e+01,2.738937139511108398e-01,7.931565856933593750e+01,3.694010162353515625e+01,7.371808105468750000e+03,9.330303192138671875e+01,2.788160562515258789e+00,1.550000000000000000e+02,3.960000000000000000e+02
1.316102385520935059e+00,1.964688301086425781e+01,1.077032947540283203e+01,5.481953620910644531e-01,3.159978687763214111e-01,1.891385018825531006e-02,4.709851455688476562e+01,1.660705757141113281e+01,4.964221191406250000e+03,1.268016204833984375e+02,1.406639337539672852e+00,1.100728759765625000e+02,5.359812927246093750e+01,1.070422949218750000e+04,1.268016204833984375e+02,3.572800159454345703e+00,1.270000000000000000e+02,7.410000000000000000e+02
1.680125713348388672e+00,1.868154144287109375e+01,9.219544410705566406e+00,4.935109019279479980e-01,2.464315891265869141e-01,1.608952297829091549e-04,2.265687561035156250e+01,6.064362525939941406e+00,2.845074707031250000e+03,1.304619445800781250e+02,5.686184763908386230e-01,1.109519348144531250e+02,4.294832992553710938e+01,1.368942285156250000e+04,1.304619445800781250e+02,2.899909496307373047e+00,1.630000000000000000e+02,7.490000000000000000e+02
1.517756342887878418e+00,2.280350875854492188e+01,8.062257766723632812e+00,3.535533845424652100e-01,3.264428973197937012e-01,7.509043905884027481e-03,1.832512855529785156e+01,5.956544876098632812e+00,2.938729248046875000e+03,1.707302551269531250e+02,3.563687205314636230e-01,1.029794845581054688e+02,4.601666641235351562e+01,1.611674609375000000e+04,1.707302551269531250e+02,2.045234203338623047e+00,1.680000000000000000e+02,9.750000000000000000e+02
1.270388484001159668e+00,1.923538398742675781e+01,1.476482295989990234e+01,7.675865888595581055e-01,1.620728522539138794e-01,8.506572805345058441e-03,4.252741241455078125e+01,1.086678695678710938e+01,6.058426757812500000e+03,1.473344268798828125e+02,9.009640812873840332e-01,1.136096496582031250e+02,3.803145980834960938e+01,1.601322558593750000e+04,1.473344268798828125e+02,2.464327096939086914e+00,1.360000000000000000e+02,9.120000000000000000e+02
1.602776288986206055e+00,1.360147094726562500e+01,3.000000000000000000e+00,2.205643802881240845e-01,4.124341607093811035e-01,1.487937010824680328e-02,9.129746437072753906e+00,3.145003795623779297e+00,5.381392211914062500e+02,6.003164672851562500e+01,3.886367976665496826e-01,9.194620513916015625e+01,4.717505645751953125e+01,5.370664550781250000e+03,6.003164672851562500e+01,3.821499824523925781e+00,1.010000000000000000e+02,3.160000000000000000e+02
1.482820510864257812e+00,1.920937347412109375e+01,4.472136020660400391e+00,2.328100949525833130e-01,5.881640911102294922e-01,4.046097770333290100e-02,2.105749511718750000e+01,6.651586532592773438e+00,2.204201171875000000e+03,1.064435348510742188e+02,6.191649436950683594e-01,1.050000000000000000e+02,4.351235580444335938e+01,1.093250097656250000e+04,1.064435348510742188e+02,3.037619113922119141e+00,1.160000000000000000e+02,4.870000000000000000e+02
1.376254081726074219e+00,1.941648864746093750e+01,7.071067810058593750e+00,3.641785085201263428e-01,4.398175179958343506e-01,3.371625393629074097e-02,3.092066192626953125e+01,9.357169151306152344e+00,3.587730468750000000e+03,1.232892532348632812e+02,8.739696145057678223e-01,1.102809906005859375e+02,4.503924560546875000e+01,1.251536035156250000e+04,1.232892532348632812e+02,3.180495738983154297e+00,1.200000000000000000e+02,6.050000000000000000e+02
2.245712041854858398e+00,1.523154640197753906e+01,1.000000000000000000e+00,6.565321981906890869e-02,9.049690365791320801e-01,5.366194248199462891e-02,9.134259223937988281e+00,3.201094627380371094e+00,5.965184936523437500e+02,6.466204071044921875e+01,4.652600288391113281e-01,7.836111450195312500e+01,4.081050109863281250e+01,5.141319335937500000e+03,6.466204071044921875e+01,4.046134948730468750e+00,1.170000000000000000e+02,2.160000000000000000e+02
1.564814686775207520e+00,2.158703231811523438e+01,6.000000000000000000e+00,2.779446244239807129e-01,4.423263370990753174e-01,-1.328334584832191467e-02,2.445614051818847656e+01,8.428380966186523438e+00,3.464986572265625000e+03,1.488623504638671875e+02,6.098474860191345215e-01,1.001417007446289062e+02,4.571087265014648438e+01,1.395502929687500000e+04,1.488623504638671875e+02,2.578392744064331055e+00,1.510000000000000000e+02,7.410000000000000000e+02
1.408309698104858398e+00,2.473863410949707031e+01,1.442220497131347656e+01,5.829830765724182129e-01,3.017229437828063965e-01,1.750633865594863892e-02,3.292839050292968750e+01,1.112510967254638672e+01,6.130933593750000000e+03,2.067742156982421875e+02,5.860517024993896484e-01,9.151979827880859375e+01,4.420689773559570312e+01,1.622545019531250000e+04,2.067742156982421875e+02,1.715395450592041016e+00,1.720000000000000000e+02,1.187000000000000000e+03
1.329925775527954102e+00,2.140093421936035156e+01,9.848857879638671875e+00,4.602068960666656494e-01,4.683545529842376709e-01,3.294989466667175293e-02,1.381934547424316406e+01,4.576052188873291016e+00,1.778603149414062500e+03,1.337439575195312500e+02,3.599251806735992432e-01,8.637410736083984375e+01,4.021173858642578125e+01,1.094078222656250000e+04,1.337439575195312500e+02,2.328104972839355469e+00,1.250000000000000000e+02,7.030000000000000000e+02
1.417562007904052734e+00,2.051828384399414062e+01,8.944272041320800781e+00,4.359171390533447266e-01,4.556394219398498535e-01,3.679268434643745422e-02,1.963732910156250000e+01,6.145688533782958984e+00,2.369550781250000000e+03,1.284628295898437500e+02,4.741117358207702637e-01,9.664188385009765625e+01,4.352478027343750000e+01,1.133030957031250000e+04,1.284628295898437500e+02,2.297190666198730469e+00,1.290000000000000000e+02,6.590000000000000000e+02
1.291172266006469727e+00,2.236067962646484375e+01,1.360147094726562500e+01,6.082762479782104492e-01,2.398800253868103027e-01,9.848580695688724518e-03,6.724767303466796875e+01,1.866055488586425781e+01,1.082010546875000000e+04,1.802197418212890625e+02,1.260425329208374023e+00,1.359525146484375000e+02,4.860448074340820312e+01,2.111571289062500000e+04,1.802197418212890625e+02,2.615808963775634766e+00,1.500000000000000000e+02,1.074000000000000000e+03
1.959514260292053223e+00,2.404162979125976562e+01,7.071067810058593750e+00,2.941176593303680420e-01,6.287453770637512207e-01,1.628622971475124359e-02,1.421199417114257812e+01,4.064043521881103516e+00,2.058651367187500000e+03,1.457336120605468750e+02,2.907483577728271484e-01,9.034309387207031250e+01,3.989303970336914062e+01,1.304411425781250000e+04,1.457336120605468750e+02,1.712738513946533203e+00,1.860000000000000000e+02,7.170000000000000000e+02
3.346767187118530273e+00,2.507987213134765625e+01,1.414213538169860840e+00,5.638838559389114380e-02,9.259018898010253906e-01,9.175560623407363892e-02,1.010951519012451172e+01,3.219298601150512695e+00,1.784102294921875000e+03,1.821346435546875000e+02,1.339520514011383057e-01,1.216427307128906250e+02,4.828948211669921875e+01,2.129749609375000000e+04,1.821346435546875000e+02,1.606273770332336426e+00,2.800000000000000000e+02,5.570000000000000000e+02
2.284595966339111328e+00,1.811077117919921875e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.711063504219055176e-01,1.584989130496978760e-01,1.026241111755371094e+01,2.892241239547729492e+00,1.061656005859375000e+03,1.064361724853515625e+02,4.029759168624877930e-01,8.946099090576171875e+01,4.916809844970703125e+01,9.001078125000000000e+03,1.064361724853515625e+02,3.697530031204223633e+00,1.360000000000000000e+02,2.820000000000000000e+02
1.878057479858398438e+00,2.051828384399414062e+01,3.605551242828369141e+00,1.757238209247589111e-01,3.820947706699371338e-01,-2.884591696783900261e-03,1.097264003753662109e+01,3.401742696762084961e+00,1.520621093750000000e+03,1.424131317138671875e+02,2.408101111650466919e-01,9.681805419921875000e+01,4.126159286499023438e+01,1.327959277343750000e+04,1.424131317138671875e+02,2.103288650512695312e+00,1.800000000000000000e+02,7.310000000000000000e+02
1.347649931907653809e+00,2.024845695495605469e+01,1.204159450531005859e+01,5.946919918060302734e-01,2.323901951313018799e-01,1.890997029840946198e-02,2.690178489685058594e+01,7.997720241546630859e+00,4.016329345703125000e+03,1.550368347167968750e+02,5.024498701095581055e-01,8.321317291259765625e+01,3.342735290527343750e+01,1.225687011718750000e+04,1.550368347167968750e+02,1.524111509323120117e+00,1.430000000000000000e+02,8.960000000000000000e+02
1.454152226448059082e+00,1.941648864746093750e+01,9.055385589599609375e+00,4.663760662078857422e-01,4.042893052101135254e-01,2.159271389245986938e-02,1.976886749267578125e+01,6.212132453918457031e+00,2.106256347656250000e+03,1.182515716552734375e+02,6.064704656600952148e-01,1.035172958374023438e+02,4.660594940185546875e+01,1.050529687500000000e+04,1.182515716552734375e+02,3.390162467956542969e+00,1.300000000000000000e+02,6.360000000000000000e+02
2.243006944656372070e+00,2.061552810668945312e+01,1.414213538169860840e+00,6.859943270683288574e-02,5.710031390190124512e-01,-1.634957268834114075e-02,1.127145385742187500e+01,3.644973516464233398e+00,1.348068359375000000e+03,1.261786346435546875e+02,3.070986270904541016e-01,8.433625030517578125e+01,4.222096252441406250e+01,9.782779296875000000e+03,1.261786346435546875e+02,2.383057355880737305e+00,1.900000000000000000e+02,5.710000000000000000e+02
1.305683851242065430e+00,2.404162979125976562e+01,1.612451553344726562e+01,6.706914305686950684e-01,1.874266862869262695e-01,7.107478100806474686e-03,2.529577445983886719e+01,7.465299606323242188e+00,5.368406738281250000e+03,2.229814605712890625e+02,4.120932221412658691e-01,1.055893249511718750e+02,3.889213562011718750e+01,2.212750781250000000e+04,2.229814605712890625e+02,1.777182102203369141e+00,1.700000000000000000e+02,1.349000000000000000e+03
1.636191487312316895e+00,2.507987213134765625e+01,5.000000000000000000e+00,1.993630528450012207e-01,3.181681931018829346e-01,-4.638164117932319641e-02,1.596719932556152344e+01,4.714555740356445312e+00,3.530521484375000000e+03,2.173036193847656250e+02,2.270500510931015015e-01,9.647434997558593750e+01,4.142002105712890625e+01,2.149711132812500000e+04,2.173036193847656250e+02,1.321902155876159668e+00,2.000000000000000000e+02,1.189000000000000000e+03
1.325529694557189941e+00,2.332380676269531250e+01,1.392838859558105469e+01,5.971747040748596191e-01,2.512725889682769775e-01,1.541771646589040756e-02,4.739738082885742188e+01,1.457456684112548828e+01,8.187734375000000000e+03,1.942515258789062500e+02,8.657333850860595703e-01,1.131414871215820312e+02,5.102826309204101562e+01,1.840732421875000000e+04,1.942515258789062500e+02,2.179067373275756836e+00,1.590000000000000000e+02,1.145000000000000000e+03
1.751706123352050781e+00,1.838477706909179688e+01,4.000000000000000000e+00,2.175713181495666504e-01,7.094908952713012695e-01,3.915129601955413818e-02,1.196113967895507812e+01,3.554553270339965820e+00,1.010748718261718750e+03,9.030828857421875000e+01,4.846999943256378174e-01,1.270233154296875000e+02,5.035826873779296875e+01,1.048684667968750000e+04,9.030828857421875000e+01,5.284163951873779297e+00,1.220000000000000000e+02,3.860000000000000000e+02
1.577353835105895996e+00,2.163330841064453125e+01,7.211102485656738281e+00,3.333333432674407959e-01,3.173358738422393799e-01,-1.496281661093235016e-02,1.940022468566894531e+01,6.041952133178710938e+00,2.835179443359375000e+03,1.566210784912109375e+02,4.118507802486419678e-01,7.947085571289062500e+01,3.582085800170898438e+01,1.123838964843750000e+04,1.566210784912109375e+02,1.743455529212951660e+00,1.670000000000000000e+02,8.920000000000000000e+02
1.425436139106750488e+00,1.772004508972167969e+01,9.000000000000000000e+00,5.078994035720825195e-01,4.117130041122436523e-01,2.568553201854228973e-02,1.141176509857177734e+01,3.814034223556518555e+00,1.042168823242187500e+03,9.511575317382812500e+01,3.491706252098083496e-01,9.755597686767578125e+01,4.419155883789062500e+01,8.777616210937500000e+03,9.511575317382812500e+01,2.997030258178710938e+00,1.160000000000000000e+02,5.270000000000000000e+02
1.993331432342529297e+00,2.319482612609863281e+01,1.000000000000000000e+00,4.311306029558181763e-02,5.661532282829284668e-01,-5.417456105351448059e-02,1.136237907409667969e+01,3.618407964706420898e+00,2.040817382812500000e+03,1.810705413818359375e+02,2.288850247859954834e-01,9.277178192138671875e+01,4.013590621948242188e+01,1.661391210937500000e+04,1.810705413818359375e+02,1.867717862129211426e+00,1.900000000000000000e+02,7.230000000000000000e+02
1.496644496917724609e+00,2.941088294982910156e+01,9.899495124816894531e+00,3.365929126739501953e-01,6.107224822044372559e-01,6.739888340234756470e-02,3.017830848693847656e+01,8.501279830932617188e+00,7.063706054687500000e+03,2.437582702636718750e+02,5.201891660690307617e-01,1.231672821044921875e+02,4.515961074829101562e+01,2.847125976562500000e+04,2.437582702636718750e+02,2.156209707260131836e+00,1.750000000000000000e+02,1.088000000000000000e+03
1.314573407173156738e+00,1.749285507202148438e+01,9.848857879638671875e+00,5.630217194557189941e-01,3.198754787445068359e-01,2.084108255803585052e-02,1.982312965393066406e+01,6.278272628784179688e+00,1.767733032226562500e+03,1.009982986450195312e+02,6.122071743011474609e-01,9.642517089843750000e+01,4.708178710937500000e+01,7.981964355468750000e+03,1.009982986450195312e+02,3.137770891189575195e+00,1.130000000000000000e+02,5.880000000000000000e+02
1.644439339637756348e+00,1.788854408264160156e+01,6.708203792572021484e+00,3.750000000000000000e-01,5.627827048301696777e-01,7.660619169473648071e-02,1.036757946014404297e+01,3.314837217330932617e+00,1.019926940917968750e+03,9.993379211425781250e+01,3.480915725231170654e-01,1.082488555908203125e+02,5.635223388671875000e+01,1.054326074218750000e+04,9.993379211425781250e+01,3.596007108688354492e+00,1.220000000000000000e+02,4.380000000000000000e+02
2.883998870849609375e+00,1.581138801574707031e+01,1.000000000000000000e+00,6.324554979801177979e-02,8.430865406990051270e-01,4.538895562291145325e-02,8.024193763732910156e+00,2.586053133010864258e+00,7.083548583984375000e+02,8.925806427001953125e+01,3.588721454143524170e-01,8.029838562011718750e+01,4.120453262329101562e+01,7.041133300781250000e+03,8.925806427001953125e+01,3.734363079071044922e+00,1.610000000000000000e+02,2.480000000000000000e+02
1.328598141670227051e+00,2.039607810974121094e+01,8.544003486633300781e+00,4.189042448997497559e-01,4.342025816440582275e-01,3.796379640698432922e-02,4.585096740722656250e+01,1.447205734252929688e+01,6.033181640625000000e+03,1.365961303710937500e+02,1.167277693748474121e+00,1.101564865112304688e+02,4.447710418701171875e+01,1.434183203125000000e+04,1.365961303710937500e+02,2.832013130187988281e+00,1.220000000000000000e+02,6.710000000000000000e+02
1.642064690589904785e+00,1.581138801574707031e+01,6.000000000000000000e+00,3.794733285903930664e-01,4.440455436706542969e-01,4.277938976883888245e-02,9.334157943725585938e+00,3.152016401290893555e+00,6.957722778320312500e+02,7.785395812988281250e+01,3.801876902580261230e-01,8.981683349609375000e+01,4.464884948730468750e+01,6.555687988281250000e+03,7.785395812988281250e+01,3.816177845001220703e+00,1.170000000000000000e+02,4.040000000000000000e+02
1.467136502265930176e+00,2.408318901062011719e+01,9.848857879638671875e+00,4.089515507221221924e-01,6.113950014114379883e-01,6.421823054552078247e-02,4.786530685424804688e+01,1.438918304443359375e+01,6.066410644531250000e+03,1.458748321533203125e+02,1.159892678260803223e+00,1.182789077758789062e+02,5.035365295410156250e+01,1.404816210937500000e+04,1.458748321533203125e+02,2.930784702301025391e+00,1.410000000000000000e+02,7.350000000000000000e+02
